6262,60498.7,306213
6262,45945.2,232884
6262,39954.1,327811
6262,44982.2,401494
4622,48073.1,428314
4290,45139.6,610324
4290,45512.6,476142
2346,43520.4,394697
2346,44086.3,386675
2346,41581.5,280305
2346,43730.9,385510
2346,49131.6,401412
2346,43158.5,569906
2346,41558.7,437867
2346,48643.1,423977
2346,52006.2,674580
2346,45541.5,408110
2346,42572.9,320915
2346,51677.7,575009
2346,46534.4,358003
2346,41250.6,476643
2346,43549.4,398969
2346,48478,416267
2346,52086.6,465085
2346,45458.9,404003
2346,47699,388414
2346,53902.4,641134
2346,48726.2,642119
2346,46884.7,465099
2346,45385.8,355475
2346,45674,478268
2346,48008.7,421359
2272,51187.1,383697
2272,46061.6,459531
2272,48267.7,531360
2015,50496,500346
2015,48554.9,346349
1823,50291.6,368507
1823,52480.6,733673
1720,46761.4,463541
1720,47323.2,369865
1720,46890.4,613627
1720,42980.4,482725
1720,43292.4,426950
1720,45839.1,531444
1720,39321.4,401946
1720,46681,455856
1720,44560.5,506938
1645,44222.1,374408
1645,38608,366496
1645,54952.3,434917
1645,48319.3,395108
1645,55115.1,726996
1645,44104.2,466476
1631,50535,524991
1631,41762.4,370460
1631,35911.7,323789
1631,50761.4,516322
1617,44314.1,660491
1505,44098.7,431419
1505,43189.4,402760
1505,44971.8,397044
1505,47678.9,320483
1505,50889.8,393990
1505,44625.1,538632
1505,49624.3,442749
1505,49254.6,440838
1505,51105.2,578239
1505,47176.3,380123
1505,47124.6,793052
1505,46543.5,585730
1505,48749,933749
1505,49102.9,439372
1505,49161.8,539830
1505,48004.5,428163
1505,44258.4,575375
1505,52020.9,416080
1505,51284,503048
1505,47980.6,479972
1505,44625.4,372533
1505,42002.4,364257
1505,49813.8,438982
1505,49007.9,464080
1505,44102.9,369631
1505,52071.1,441744
1505,46815.5,331532
1477,45565,409099
1477,46666.2,526155
1477,49186.7,499567
1477,48853.5,514552
1477,53484.7,381959
1477,49143.9,315053
1477,55183.1,426372
1477,49768.9,643635
1477,45930.9,543032
1477,50544.5,549789
1477,54293.2,582923
1477,41741,458841
1477,49743,441762
1477,51594.4,527857
1477,51187.2,323592
1477,49939.4,431292
1477,52173.3,509121
1477,54532,584518
1477,51256,396249
1477,51085.2,535510
1477,56106.1,551234
1477,52886,594827
1477,51307.1,371621
1477,49923.2,530132
1477,45996.1,356218
1477,46850.9,330798
1477,47730.7,453111
1477,52846.7,462325
1477,44554.3,420653
1477,58563.5,372910
1477,49638.7,544442
1477,47445.4,428717
1477,48587.7,421169
1477,50649.4,486674
1477,53354.6,373429
1477,47925.6,512581
1477,45460.2,399412
1477,46238.7,360538
1477,51657.2,340778
1477,51889.6,677374
1477,51167.4,441404
1477,56961.3,516088
1477,47444.6,457471
1477,42571.6,368586
1477,44817.1,580901
1477,49340.4,501166
1477,50967.5,653136
1477,47538.2,375046
1477,49877.9,583370
1477,49466.5,490333
1477,43303.1,448726
1477,43593.5,571676
1477,48314.9,527011
1477,48615.1,473048
1477,51738.9,570134
1477,57134.8,524781
1477,50070.3,539572
1477,53181.2,389662
1477,49319.3,544022
1477,50400.6,651182
1477,47580.7,313479
1477,50707.4,690159
1477,54640.6,598599
1477,44498.6,301293
1477,50876.4,391440
1477,53053,426292
1477,46413.6,431891
1477,41637.2,302292
1477,51910.8,312683
1477,53890.2,437918
1477,46311.6,493378
1477,52683.9,433495
1477,52582.5,404341
1477,51282,733572
1477,48423.5,376416
1477,47381,428672
1477,45289.5,453840
1477,42843.6,364482
1477,46150.7,370603
1477,47343.7,550675
1477,49570.2,474239
1477,47602.4,350308
1477,44390.9,248690
1477,52501.4,658276
1477,47201.8,832601
1477,48170,892043
1477,51987.7,489793
1477,46620.5,394762
1477,48868.7,430384
1477,48630.8,378591
1477,46179.9,649320
