2,3
29,3
32,11
59,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
41,4
40,4
39,4
38,4
37,4
36,4
35,4
35,5
35,6
35,7
35,8
35,9
35,10
34,10
33,10
32,10
31,10
31,11
32,11
81,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
15,2
15,1
15,0
15,-1
15,-2
15,-3
16,-3
17,-3
18,-3
19,-3
20,-3
21,-3
22,-3
23,-3
24,-3
25,-3
26,-3
27,-3
28,-3
29,-3
30,-3
31,-3
32,-3
33,-3
34,-3
35,-3
35,-2
35,-1
35,0
35,1
35,2
35,3
34,3
33,3
32,3
31,3
30,3
29,3
28,3
27,3
27,4
27,5
27,6
27,7
27,8
27,9
27,10
27,11
27,12
27,13
27,14
27,15
27,16
27,17
27,18
28,18
29,18
30,18
31,18
32,18
32,17
32,16
32,15
32,14
32,13
32,12
32,11
69,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
15,2
15,1
15,0
15,-1
15,-2
15,-3
16,-3
17,-3
18,-3
19,-3
20,-3
21,-3
22,-3
23,-3
24,-3
25,-3
26,-3
27,-3
28,-3
29,-3
30,-3
31,-3
32,-3
33,-3
34,-3
35,-3
35,-2
35,-1
35,0
35,1
35,2
35,3
34,3
33,3
32,3
31,3
30,3
29,3
28,3
28,4
28,5
28,6
28,7
28,8
28,9
28,10
28,11
28,12
28,13
29,13
30,13
31,13
32,13
32,12
32,11
69,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
15,2
15,1
15,0
15,-1
15,-2
15,-3
16,-3
17,-3
18,-3
19,-3
20,-3
21,-3
22,-3
23,-3
24,-3
25,-3
26,-3
27,-3
28,-3
29,-3
30,-3
31,-3
32,-3
33,-3
34,-3
35,-3
35,-2
35,-1
35,0
35,1
35,2
35,3
34,3
33,3
32,3
31,3
30,3
29,3
28,3
28,4
28,5
28,6
28,7
28,8
28,9
28,10
28,11
28,12
28,13
29,13
30,13
31,13
32,13
32,12
32,11
69,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
15,2
15,1
15,0
15,-1
15,-2
15,-3
16,-3
17,-3
18,-3
19,-3
20,-3
21,-3
22,-3
23,-3
24,-3
25,-3
26,-3
27,-3
28,-3
29,-3
30,-3
31,-3
32,-3
33,-3
34,-3
35,-3
35,-2
35,-1
35,0
35,1
35,2
35,3
34,3
33,3
32,3
31,3
30,3
29,3
28,3
28,4
28,5
28,6
28,7
28,8
28,9
28,10
28,11
28,12
28,13
29,13
30,13
31,13
32,13
32,12
32,11
69,-9999
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
15,2
15,1
15,0
15,-1
15,-2
15,-3
16,-3
