0.175,0.112649,-0.136831
0.175,0.112649,-0.136831
0.175,0.112649,-0.136831
0.155,0.0918316,-0.116303
0.155,0.0918316,-0.116303
0.155,0.0918316,-0.116303
0.155,0.0918316,-0.116303
0.135,0.0726179,-0.0962188
0.115,0.0527308,-0.0765489
0.095,0.033449,-0.0571728
0.075,0.0128048,-0.0371278
0.055,0.0325691,-0.0580048
0.035,0.0528157,-0.0377646
0.035,0.0528157,-0.0377646
0.035,0.0528157,-0.0377646
0.035,0.0528157,-0.0377646
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
0.015,0.0333619,-0.0177621
-0.00499998,0.0130082,0.00284121
-0.025,-0.00661506,0.0233807
-0.045,0.0124536,0.0039286
-0.045,0.0124536,0.0039286
-0.045,0.0124536,0.0039286
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
-0.025,0.0326612,0.0240779
