0.045,0.302
-0.274,0.272
-0.106,-0.469
0.322,-0.058
-0.057,-0.255
-0.323,-0.066
0.144,-0.214
0.03,-0.266
0.073,-0.498
-0.234,0.124
-0.407,0.434
0.107,0.313
0.022,0.2
-0.316,0.152
-0.242,-0.265
0.297,0.303
0.227,-0.478
0.074,0.311
0.245,-0.415
-0.247,0.378
-0.169,-0.07
-0.189,0.475
0.216,0.031
0.399,0.479
0.034,-0.335
-0.208,-0.183
-0.402,0.089
0.32,-0.19
0.479,0.195
0.152,-0.264
0.43,-0.051
-0.461,0.156
-0.339,-0.197
-0.034,0.406
-0.111,-0.091
0.284,0.22
0.029,0.285
-0.116,-0.256
-0.494,-0.218
0.413,-0.27
-0.363,-0.296
-0.263,0.426
-0.017,-0.443
-0.265,-0.039
0.252,0.388
0.198,-0.129
-0.474,-0.073
0.217,-0.313
0.23,-0.318
0.284,0.309
-0.218,-0.243
0.028,0.311
0.232,0.412
0.246,0.238
0.385,0.158
0.468,-0.479
0.053,-0.295
0.448,0.226
0.453,0.373
-0.313,-0.106
0.26,0.385
0.265,-0.024
-0.499,-0.019
0.164,0.231
-0.147,-0.363
0.04,0.135
-0.106,0.258
-0.364,-0.375
-0.14,0.382
0.054,-0.256
-0.271,0.021
-0.235,-0.028
-0.084,-0.288
-0.302,-0.442
-0.415,-0.115
-0.048,0.035
0.46,-0.284
-0.489,0.461
-0.113,-0.135
-0.119,-0.069
0.002,0.421
-0.435,0.396
-0.131,0.392
0.211,0.229
-0.037,-0.236
0.473,0.193
-0.024,-0.263
0.355,0.082
-0.36,-0.448
0.141,0.416
-0.373,0.283
-0.05,0.277
0.5,-0.349
-0.073,-0.424
0.016,0.309
0.007,-0.483
-0.081,-0.237
0.103,0.288
-0.346,-0.496
-0.294,-0.192
-0.512472,0.436611
-0.493509,0.438915
-0.473125,0.441432
-0.451289,0.444148
-0.427978,0.447044
-0.403182,0.450096
-0.376907,0.453273
-0.349175,0.456537
-0.320023,0.459844
-0.289511,0.463148
-0.257716,0.466393
-0.224737,0.46952
