0.235,0.083
-0.472,-0.415
0.177,-0.336
0.141,-0.282
-0.386,0.161
-0.358,0.266
-0.472,-0.449
0.458,-0.161
0.127,-0.406
0.281,-0.148
-0.404,0.178
0.447,0.227
-0.267,0.062
-0.203,-0.224
-0.021,0.347
-0.054,-0.286
-0.071,-0.026
0.49,0.297
-0.171,-0.18
-0.486,-0.057
0.172,-0.343
0.399,0.2
0.399,0.046
0.229,0.025
0.14,-0.3
0.068,-0.073
0.378,0.014
-0.347,0.301
0.266,-0.359
-0.424,0.436
0.488,-0.287
0.34,-0.084
-0.123,0.019
-0.288,0.206
0.03,0.418
-0.352,-0.299
-0.426,0.237
0.091,0.163
-0.217,-0.181
-0.312,0.113
-0.291,0.256
-0.461,-0.414
0.46,0.384
0.078,-0.084
-0.476,0.154
-0.149,0.202
0.367,-0.31
-0.383,-0.256
-0.101,-0.48
0.45,0.429
0.438,0.289
-0.371,0.202
-0.285,-0.09
-0.136,-0.002
-0.08,-0.258
-0.389,0.129
0.498,0.341
0.216,0.148
-0.086,0.484
-0.437,-0.062
0.137,-0.086
0.33,0.004
-0.206,0.448
-0.062,0.193
0.158,-0.423
-0.188,0.095
0.366,-0.369
0.487,-0.419
0.042,-0.46
-0.231,0.462
-0.217,-0.43
0.09,-0.22
0.412,0.496
0.428,-0.485
0.479,0.181
-0.356,0.116
-0.406,0.474
0.31,-0.422
0.421,0.438
0.272,-0.232
-0.486,0.274
0.053,0.071
0.405,0.039
-0.158,-0.054
0.08,0.111
-0.093,0.363
-0.128,0.498
0.333,-0.217
0.183,-0.049
-0.202,0.162
-0.369,-0.058
0.468,0.417
-0.394,-0.033
0.495,-0.474
-0.096,-0.044
0.486,-0.392
-0.271,0.038
0.179,-0.366
-0.423,-0.48
-0.23,-0.153
-0.455785,-0.155013
-0.39759,-0.133985
-0.31736,-0.108055
-0.213125,-0.0812209
-0.0897741,-0.0576645
0.0395157,-0.0398575
0.158683,-0.0276967
0.257722,-0.0192499
0.335883,-0.012378
0.39792,-0.00593213
-0.427139,-0.195393
-0.373704,-0.169524
-0.298874,-0.136279
