0.183891,-0.801725
0.156752,-0.849137
0.0968647,-0.899453
0.00155488,-0.913702
-0.0937451,-0.883563
-0.137474,-0.824797
-0.107355,-0.76705
-0.0367612,-0.7141
-0.00505796,-0.669027
-0.0516537,-0.630158
-0.117643,-0.586543
-0.151347,-0.526879
-0.161401,-0.454346
-0.12293,-0.390482
-0.0453061,-0.364188
0.00907998,-0.390963
0.0510401,-0.444003
0.108159,-0.483557
0.15858,-0.449754
0.164273,-0.368183
0.136711,-0.294928
0.106562,-0.231081
0.082566,-0.164361
0.0488235,-0.0953825
-0.000296357,-0.0639997
-0.0569958,-0.0914564
-0.126565,-0.150572
-0.182284,-0.170355
-0.200268,-0.12955
-0.188381,-0.0370794
-0.171121,0.0683839
-0.149493,0.141003
-0.0957555,0.175405
-0.0310412,0.17552
0.0318166,0.1488
0.102914,0.121487
0.160772,0.136947
0.180671,0.192488
0.167072,0.277049
0.149222,0.372359
0.132495,0.436974
0.0986738,0.488658
0.0536203,0.541074
0.00417319,0.589636
-0.0480427,0.602794
-0.0737597,0.544185
-0.0843901,0.445131
-0.119893,0.370994
-0.164694,0.358743
-0.192145,0.408211
-0.2169,0.487332
-0.264494,0.555633
-0.349893,0.587645
-0.430143,0.596667
-0.505997,0.614897
-0.588537,0.636541
-0.664835,0.637997
-0.744262,0.630851
-0.81133,0.618936
-0.868017,0.617819
-0.914645,0.651949
-0.929418,0.708568
-0.913338,0.777847
-0.893212,0.83739
-0.867695,0.885075
-0.797735,0.918425
-0.714976,0.90912
-0.64304,0.883486
-0.574201,0.862387
-0.49391,0.838281
-0.404874,0.807983
-0.320973,0.810748
-0.238827,0.847143
-0.170741,0.843076
-0.117522,0.802919
-0.0552216,0.804351
0.016934,0.860909
0.0863412,0.908183
0.142122,0.902634
0.173225,0.847687
0.186875,0.766033
0.211171,0.687994
0.260951,0.621001
0.329932,0.59509
0.38154,0.640748
0.385797,0.728164
0.369855,0.815969
0.385658,0.882285
0.459493,0.91043
0.536977,0.901191
0.574849,0.860451
0.582957,0.791312
0.598515,0.712769
0.655394,0.641902
0.742601,0.59904
0.832418,0.590742
0.893786,0.628047
0.895655,0.702439
0.86737,0.781511
0.859244,0.843994
