-0.298,-0.044
-0.37,-0.444
-0.22,-0.496
-0.3,-0.498
0.339,0.436
-0.09,-0.444
0.173,-0.448
-0.231,0.412
0.201,0.087
0.221,-0.282
-0.154,-0.122
-0.083,0.291
0.04,0.11
0.331,-0.065
-0.427,0.031
0.138,0.467
0.487,-0.041
-0.478,0.457
-0.037,-0.277
0.459,0.492
0.349,-0.441
-0.453,0.021
-0.389,-0.494
-0.377,0.003
0.093,0.034
0.221,0.44
0.412,-0.363
-0.08,-0.359
-0.063,-0.249
-0.234,-0.299
0.282,0.095
-0.333,-0.042
-0.447,0.38
-0.086,-0.294
0.293,-0.438
-0.303,0.142
0.312,0.435
0.353,0.424
0.441,0.166
-0.384,-0.277
-0.301,0.027
0.353,0.302
0.164,-0.227
0.133,0.291
0.024,0.09
0.492,0.496
-0.316,0.349
-0.047,-0.263
-0.081,0.057
-0.057,-0.289
-0.191,-0.17
0.043,-0.379
-0.236,-0.414
0.235,-0.296
0.252,0.351
-0.383,0.142
-0.433,0.471
-0.367,0.231
-0.257,-0.044
-0.289,-0.043
-0.455,0.394
-0.048,-0.271
0.242,0.095
-0.344,0.351
0.342,-0.211
-0.438,-0.35
-0.191,-0.205
0.462,0.073
-0.119,0.196
-0.033,0.324
-0.264,0.085
-0.035,-0.197
0.055,-0.212
0.224,-0.012
0.244,0.436
0.445,-0.02
0.329,-0.414
0.209,-0.24
0.181,0.056
-0.389,0.022
0.035,0.364
-0.138,0.345
-0.342,-0.176
-0.083,0.04
-0.481,0.075
-0.447,0.447
0.35,0.018
-0.251,-0.406
-0.004,0.164
0.082,-0.261
0.099,-0.284
0.219,-0.383
-0.198,-0.382
-0.433,0.173
-0.136,0.369
0.385,0.399
0.232,0.437
0.243,0.391
-0.24,0.351
-0.38,0.471
-0.52704,-0.597677
-0.461226,-0.598804
-0.382363,-0.597149
-0.288886,-0.593385
-0.179149,-0.587819
-0.0541954,-0.580872
0.0791972,-0.573434
0.209403,-0.566668
0.325506,-0.561333
0.42228,-0.55737
-0.529157,-0.540566
-0.462309,-0.543441
-0.382909,-0.542773
-0.289162,-0.538955
-0.179298,-0.532058
-0.0546636,-0.522434
0.0775044,-0.511226
0.205556,-0.500127
0.319168,-0.490509
0.413918,-0.482894
-0.534908,-0.462567
-0.466919,-0.468858
-0.386261,-0.470203
-0.290611,-0.466531
-0.178056,-0.457658
-0.0507326,-0.44402
0.0827873,-0.427282
0.210162,-0.40994
0.321594,-0.394166
0.413741,-0.38118
-0.545507,-0.361443
-0.476193,-0.37233
-0.393063,-0.376411
-0.293151,-0.37297
-0.17465,-0.361542
-0.0412119,-0.342799
0.0963605,-0.319191
0.224543,-0.294259
0.334135,-0.271119
0.423149,-0.251725
-0.561357,-0.239363
-0.490647,-0.254628
-0.403615,-0.261164
-0.296623,-0.257608
-0.168454,-0.24328
-0.0252365,-0.219195
0.119079,-0.188666
0.249456,-0.156322
0.35747,-0.126229
0.442754,-0.100995
-0.581168,-0.104323
-0.509262,-0.121906
-0.417172,-0.129212
-0.30058,-0.124536
-0.159399,-0.107227
-0.00321941,-0.0786749
0.150048,-0.0428676
0.283675,-0.00526731
0.390226,0.0293004
0.47118,0.0577857
-0.601781,0.0323622
-0.529115,0.0155578
-0.431565,0.00994711
-0.304103,0.0170445
-0.148159,0.0371047
0.0225655,0.0683469
0.185751,0.106464
0.322979,0.145674
0.427976,0.180835
0.504202,0.208813
-0.619042,0.161071
-0.54607,0.14763
-0.443588,0.145594
-0.305891,0.1558
-0.136011,0.177783
0.0482569,0.209348
0.220416,0.246244
0.360621,0.283028
0.463835,0.314912
0.535417,0.339124
-0.629482,0.276834
-0.55647,0.267807
-0.450363,0.269681
-0.304964,0.282395
-0.124706,0.304636
0.0693549,0.333864
0.247632,0.36626
0.389426,0.397356
0.490772,0.423357
0.558475,0.4422
-0.631856,0.37856
-0.558895,0.373544
-0.450929,0.378237
-0.301638,0.391746
-0.116467,0.412048
0.0817825,0.436509
0.262246,0.462122
0.404095,0.485799
0.503939,0.505035
0.569181,0.518546
-0.534638,-0.599324
-0.468271,-0.601015
-0.388327,-0.599813
-0.293165,-0.596334
-0.180948,-0.590878
-0.0526143,-0.583956
0.0846218,-0.576652
0.218146,-0.570319
0.336218,-0.565765
0.433542,-0.562782
-0.537774,-0.540149
-0.47031,-0.543777
-0.389693,-0.54381
-0.294084,-0.540505
-0.181558,-0.533865
-0.0534447,-0.524319
0.0825061,-0.513245
0.213699,-0.502615
0.329121,-0.493924
0.424375,-0.487579
-0.544871,-0.458932
-0.476272,-0.466222
-0.394303,-0.4686
-0.296575,-0.465754
-0.181037,-0.457352
-0.0499423,-0.443882
0.0874448,-0.427289
0.217809,-0.410425
0.330826,-0.395656
0.423349,-0.384135
-0.556852,-0.354102
-0.487083,-0.36612
-0.402653,-0.371481
-0.300457,-0.369131
-0.178554,-0.35838
-0.0408981,-0.339921
0.100745,-0.316496
0.231803,-0.292041
0.342733,-0.269898
0.431942,-0.251993
-0.573574,-0.22896
-0.502759,-0.245177
-0.41462,-0.252917
-0.305249,-0.250466
-0.173276,-0.236895
-0.0253577,-0.213203
0.123273,-0.182957
0.256442,-0.151132
0.365563,-0.121982
0.450846,-0.0981051
-0.593076,-0.0921788
-0.521555,-0.110225
-0.42877,-0.118268
-0.30994,-0.114368
-0.164759,-0.0977046
-0.00354944,-0.069636
0.154185,-0.0342984
0.290502,0.00264251
0.397956,0.0362682
0.478726,0.0635532
-0.611773,0.0454367
-0.539954,0.0287174
-0.44227,0.0229708
-0.313019,0.0297544
-0.153269,0.0493456
0.0224478,0.0799782
0.190007,0.117335
0.329732,0.155626
0.435435,0.189736
0.511323,0.216575
-0.625746,0.175345
-0.553877,0.162325
-0.451824,0.16051
-0.313035,0.17064
-0.139978,0.192146
0.0487799,0.222832
0.22489,0.258572
0.367263,0.2941
0.470978,0.324753
0.542104,0.347805
-0.632556,0.292915
-0.560638,0.284368
-0.455374,0.286436
-0.30963,0.298924
-0.127085,0.320381
0.0706132,0.34829
0.252166,0.379078
0.39571,0.408586
0.497375,0.433198
0.564571,0.450877
-0.632274,0.396267
-0.560228,0.39165
-0.453296,0.396285
-0.304232,0.409192
-0.117638,0.428252
0.0833208,0.45092
0.266351,0.474541
0.409593,0.49641
0.509677,0.514203
0.57447,0.52663
-0.542118,-0.602146
-0.474396,-0.60538
-0.393556,-0.605639
-0.298069,-0.603176
-0.185227,-0.598023
-0.0547341,-0.590593
0.0865172,-0.582187
